"id","piece_number","composer","title","question","modality","submodality","horizon","answer_object_type","answer_format","answer_quantity","answer_example","answers","abc","midi","abc_midi","audio","pdf","image"
"musp_409","10","Haydn","Keyboard Sonata 48, movement 2","Between 224 and 240, in which bars do the two playing voices play exactly the same pitch classes?","S","","Long","Bar / beat","Bar number (digits)","List ordered by appearance","[""224,225""]","[""234, 235, 236, 237, 238, 239""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_410","10","Haydn","Keyboard Sonata 48, movement 2","From bar 140 until the end, what is the longest duration of a chain of tied notes, expressed in the number of eighth note durations?","S","","Long","Integer","Positive integer","Single","[""4""]","[""14""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_411","10","Haydn","Keyboard Sonata 48, movement 2","The main theme appears several times with different textural densities and across different registers. In which bar does the statement spanning the widest range of the keyboard begin?","S","","Long","Bar / beat","Bar number (digits)","Single","[""100""]","[""196"", ""197""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_412","11","Liszt","Ballade No. 2","According to the score, in measure 145, which eighth-note chords in the right hand are struck simultaneously with a new note attack in the left hand? For example, if the first and third eighth-note chords of the right hand should be struck together with a note attack in a left hand, write '1, 3'.","S","","Short","Integer","Positive integer","List ordered by appearance","[""1, 3""]","[""2, 6""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_413","11","Liszt","Ballade No. 2","In measure 113, on which note does it make most sense for the right hand to change position to play the whole bar?","S","","Short","Pitch","Pitch class without octave number","Single","[""A"", ""G#"", ""Bb""]","[""C#""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_414","11","Liszt","Ballade No. 2","What is the most precise harmonic function of the chord in the beginning of bar 296 relative to the first chord of bar 297?","S","","Short","Category label","Harmonic-function label written in full","Single","[""tonic""]","[""Double dominant"", ""dominant of the dominant"", ""secondary dominant of the dominant""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_415","11","Liszt","Ballade No. 2","How many quarter note durations does the C# bass note key struck in measure 24 need to be held for?","S","","Short","Duration / ratio","Count in quarter notes","Single","[""2"", ""4.5"", ""7.25""]","[""7.5""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_416","11","Liszt","Ballade No. 2","Based on the dynamics in the score, which notes are the first to form the loudest, most intense sigh in the phrase in bars 135-138?","S","","Mid","Pitch","Pitch with octave number","List ordered by appearance","[""A4, G#4""]","[""F#5, E5""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_417","11","Liszt","Ballade No. 2","Between the beginning of Allegretto in bar 143 and a subsequent repeat of the rumble (the material with which the piece opens), at some point, the composer employs a technique called 'rhythmic augmentation'. In which bar is this technique used in the left hand?","S","","Long","Bar / beat","Bar number (digits)","Single","[""4""]","[""161""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_418","11","Liszt","Ballade No. 2","Which is the first chord that needs to be played with only one string? Name that chord.","S","","Long","Chord","Lead-sheet chord symbol in root position","Single","[""Esus2"", ""D#maj7"", ""B7b5""]","[""F#""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_419","11","Liszt","Ballade No. 2","Bars 59-69 are similar to bars 24-34. Identify the first measure in which the notes in the former are not an exact transposition of the notes in the latter. Consider the content only (notes and rhythm), not the performer instructions (articulation, slurs, dynamics)? Write NA if it's a note-for-note transposition.","S","","Long","Bar / beat","Bar number (digits) or NA","Single","[""42"", ""18"", ""7""]","[""NA""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_420","11","Liszt","Ballade No. 2","The melody in bars 181-194 is the transposed version of the theme played at the very opening of the piece, up to a certain point. Which melodic note breaks this similarity between the two transposed versions? In other words, which melodic note arrives unexpectedly?","S","","Long","Pitch","Pitch class without octave number","Single","[""A"", ""G#"", ""Bb""]","[""G""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_421","12","Mozart","Piano Sonata 12, movement 1","The slur in measure 46 starts and ends at which notes?","S","","Short","Pitch","Pitch with octave number","Pair","[""A4, G#3""]","[""A5, D5""]","inputs/abc/piece-12.abc","inputs/midi_performance_event_text/piece-12.txt","inputs/abc_plus_midi/piece-12.abc","inputs/audio/piece-12.wav","inputs/pdf/without_context/piece-12.pdf","[""inputs/images/piece-12/page-1.png"", ""inputs/images/piece-12/page-2.png"", ""inputs/images/piece-12/page-3.png"", ""inputs/images/piece-12/page-4.png"", ""inputs/images/piece-12/page-5.png"", ""inputs/images/piece-12/page-6.png"", ""inputs/images/piece-12/page-7.png""]"
